date,competitor_id,product_id,price,discount,region,promo_flag,other_signal_1
2024-03-05,compB,prod1,137.39,16.49,IN,1,0.6986700387003337
2024-03-05,compB,prod2,120.39,24.81,IN,1,0.8910531133594501
2024-03-05,compB,prod3,132.39,22.45,IN,1,0.9386340696203065
2024-03-06,compA,prod1,122.69,0.0,IN,0,0.16007828681312153
2024-03-06,compA,prod2,116.69,0.0,IN,0,0.9465605121191403
2024-03-06,compA,prod3,132.69,0.0,IN,0,0.846988576627501
2024-03-06,compB,prod1,145.69,0.0,IN,0,0.6742158979369607
2024-03-06,compB,prod2,126.69,0.0,IN,0,0.8631245103035885
2024-03-06,compB,prod3,147.69,0.0,IN,0,0.5436197019224869
2024-03-07,compA,prod1,130.98,0.0,IN,0,0.1563549518869739
2024-03-07,compA,prod2,135.98,0.0,IN,0,0.15473885090447193
2024-03-07,compA,prod3,117.98,0.0,IN,0,0.45049724153880266
2024-03-07,compB,prod1,127.98,0.0,IN,0,0.5113903722274703
2024-03-07,compB,prod2,114.98,0.0,IN,0,0.25837741150618154
2024-03-07,compB,prod3,123.98,0.0,IN,0,0.1561554027214147
2024-03-08,compA,prod1,147.27,0.0,IN,0,0.11255481548918111
2024-03-08,compA,prod2,105.27,0.0,IN,0,0.5953999016852136
2024-03-08,compA,prod3,110.27,0.0,IN,0,0.10612910259003161
2024-03-08,compB,prod1,143.27,0.0,IN,0,0.6637016650702755
2024-03-08,compB,prod2,110.27,0.0,IN,0,0.15404913229135186
2024-03-08,compB,prod3,120.27,0.0,IN,0,0.16520120786704617
2024-03-09,compA,prod1,99.57,0.0,IN,0,0.47075949699951325
2024-03-09,compA,prod2,133.57,0.0,IN,0,0.5288238869791235
2024-03-09,compA,prod3,145.57,0.0,IN,0,0.9512676026174942
2024-03-09,compB,prod1,129.57,0.0,IN,0,0.0190436331964714
2024-03-09,compB,prod2,146.57,0.0,IN,0,0.37064380397050023
2024-03-09,compB,prod3,146.57,0.0,IN,0,0.21681661601347313
2024-03-10,compA,prod1,99.9,0.0,IN,0,0.4778348172143776
2024-03-10,compA,prod2,145.9,0.0,IN,0,0.6847638998478572
2024-03-10,compA,prod3,99.9,0.0,IN,0,0.48798909102831
2024-03-10,compB,prod1,129.9,0.0,IN,0,0.9070108455606333
2024-03-10,compB,prod2,146.9,0.0,IN,0,0.35822480353962116
2024-03-10,compB,prod3,126.9,0.0,IN,0,0.37571131933589996
2024-03-11,compA,prod1,109.28,0.0,IN,0,0.5722060117708232
2024-03-11,compA,prod2,97.28,0.0,IN,0,0.07025713650268384
2024-03-11,compA,prod3,107.28,0.0,IN,0,0.1899472561800265
2024-03-11,compB,prod1,116.28,0.0,IN,0,0.3360831060981391
2024-03-11,compB,prod2,127.28,0.0,IN,0,0.9341265827661548
2024-03-11,compB,prod3,126.28,0.0,IN,0,0.600506621564163
2024-03-12,compA,prod1,98.71,0.0,IN,0,0.8346466791908873
2024-03-12,compA,prod2,133.71,0.0,IN,0,0.1270298699195831
2024-03-12,compA,prod3,133.71,0.0,IN,0,0.04011898503273981
2024-03-12,compB,prod1,99.71,0.0,IN,0,0.5303215565811815
2024-03-12,compB,prod2,125.71,0.0,IN,0,0.07545317554982989
2024-03-12,compB,prod3,109.71,0.0,IN,0,0.776834456006273
2024-03-13,compA,prod1,98.21,0.0,IN,0,0.5527076192715926
2024-03-13,compA,prod2,143.21,0.0,IN,0,0.4850924704313203
2024-03-13,compA,prod3,109.21,0.0,IN,0,0.9905802106065389
2024-03-13,compB,prod1,124.21,0.0,IN,0,0.8205885645698452
2024-03-13,compB,prod2,98.21,0.0,IN,0,0.45282407478626285
2024-03-13,compB,prod3,144.21,0.0,IN,0,0.433259933604465
2024-03-14,compA,prod1,113.78,0.0,IN,0,0.09965826352831819
2024-03-14,compA,prod2,138.78,0.0,IN,0,0.9788617213035262
2024-03-14,compA,prod3,100.78,0.0,IN,0,0.5320056838853598
2024-03-14,compB,prod1,137.78,0.0,IN,0,0.7667370262085453
2024-03-14,compB,prod2,110.78,0.0,IN,0,0.7145178915155608
2024-03-14,compB,prod3,105.78,0.0,IN,0,0.15743961264776096
2024-03-15,compA,prod1,110.44,0.0,IN,0,0.7563818275123394
2024-03-15,compA,prod2,110.44,0.0,IN,0,0.18486499065033624
2024-03-15,compA,prod3,128.44,0.0,IN,0,0.8657258959365308
2024-03-15,compB,prod1,100.44,0.0,IN,0,0.9845610454517735
2024-03-15,compB,prod2,112.44,0.0,IN,0,0.6834882989044154
2024-03-15,compB,prod3,138.44,0.0,IN,0,0.5129039769691547
2024-03-16,compA,prod1,119.2,0.0,IN,0,0.22812061244623505
2024-03-16,compA,prod2,141.2,0.0,IN,0,0.6528390217735642
2024-03-16,compA,prod3,125.2,0.0,IN,0,0.36286852548184
2024-03-16,compB,prod1,112.2,0.0,IN,0,0.6487419244273211
2024-03-16,compB,prod2,116.2,0.0,IN,0,0.756144508259878
2024-03-16,compB,prod3,132.2,0.0,IN,0,0.31270625898530124
2024-03-17,compA,prod1,120.05,0.0,IN,0,0.07275467995723073
2024-03-17,compA,prod2,120.05,0.0,IN,0,0.8840580663827373
2024-03-17,compA,prod3,123.05,0.0,IN,0,0.7193357059951669
2024-03-17,compB,prod1,134.05,0.0,IN,0,0.8189998230704929
2024-03-17,compB,prod2,136.05,0.0,IN,0,0.8105304784351139
2024-03-17,compB,prod3,120.05,0.0,IN,0,0.2876238560113078
2024-03-18,compA,prod1,105.0,0.0,IN,0,0.1593921785958683
2024-03-18,compA,prod2,134.0,0.0,IN,0,0.8382000918145861
2024-03-18,compA,prod3,120.0,0.0,IN,0,0.38056911561374884
2024-03-18,compB,prod1,106.0,0.0,IN,0,0.6180391176748451
2024-03-18,compB,prod2,125.0,0.0,IN,0,0.8681123913000192
2024-03-18,compB,prod3,105.0,0.0,IN,0,0.8883044187235745
2024-03-19,compA,prod1,111.05,0.0,IN,0,0.7883020218414654
2024-03-19,compA,prod2,143.05,0.0,IN,0,0.8580947226927109
2024-03-19,compA,prod3,127.05,0.0,IN,0,0.3022859633364623
2024-03-19,compB,prod1,137.05,0.0,IN,0,0.6781205317220568
2024-03-19,compB,prod2,135.05,0.0,IN,0,0.6481762036144462
2024-03-19,compB,prod3,97.05,0.0,IN,0,0.07179783453102151
2024-03-20,compA,prod1,111.21,0.0,IN,0,0.9195688842260351
2024-03-20,compA,prod2,114.21,0.0,IN,0,0.2715908115552139
2024-03-20,compA,prod3,104.21,0.0,IN,0,0.28084406569626874
2024-03-20,compB,prod1,125.21,0.0,IN,0,0.8143460557877384
2024-03-20,compB,prod2,124.21,0.0,IN,0,0.3067582199812632
2024-03-20,compB,prod3,137.21,0.0,IN,0,0.6695803616261871
2024-03-21,compA,prod1,134.46,0.0,IN,0,0.020381513516419036
2024-03-21,compA,prod2,96.46,0.0,IN,0,0.7154650670999164
2024-03-21,compA,prod3,95.46,0.0,IN,0,0.6950328692078578
2024-03-21,compB,prod1,115.46,0.0,IN,0,0.2705286110060655
2024-03-21,compB,prod2,121.46,0.0,IN,0,0.5550265302476696
2024-03-21,compB,prod3,105.46,0.0,IN,0,0.6740413100131607
2024-03-22,compA,prod1,101.81,0.0,IN,0,0.533165449797428
2024-03-22,compA,prod2,116.81,0.0,IN,0,0.12836476079253312
2024-03-22,compA,prod3,97.81,0.0,IN,0,0.6609229544034958
2024-03-22,compB,prod1,140.81,0.0,IN,0,0.9451135736150376
2024-03-22,compB,prod2,102.81,0.0,IN,0,0.6382399434009245
2024-03-22,compB,prod3,112.81,0.0,IN,0,0.5739649813630155
2024-03-23,compA,prod1,101.24,0.0,IN,0,0.1484896498387247
2024-03-23,compA,prod2,140.24,0.0,IN,0,0.0059952325085159686
2024-03-23,compA,prod3,126.24,0.0,IN,0,0.8618003862087042
2024-03-23,compB,prod1,136.24,0.0,IN,0,0.6396096960073546
2024-03-23,compB,prod2,130.24,0.0,IN,0,0.5620114724696874
2024-03-23,compB,prod3,104.24,0.0,IN,0,0.5315691820496934
2024-03-24,compA,prod1,129.74,0.0,IN,0,0.5493857489822817
2024-03-24,compA,prod2,105.74,0.0,IN,0,0.42138997652019317
2024-03-24,compA,prod3,125.74,0.0,IN,0,0.2682167702595335
2024-03-24,compB,prod1,108.74,0.0,IN,0,0.6620590067747132
2024-03-24,compB,prod2,125.74,0.0,IN,0,0.8264337965953782
2024-03-24,compB,prod3,113.74,0.0,IN,0,0.4577499727009291
2024-03-25,compA,prod1,121.32,0.0,IN,0,0.5665929807753882
2024-03-25,compA,prod2,135.32,0.0,IN,0,0.9784614025804927
2024-03-25,compA,prod3,113.32,0.0,IN,0,0.6349400629534753
2024-03-25,compB,prod1,101.32,0.0,IN,0,0.729717488608308
2024-03-25,compB,prod2,140.32,0.0,IN,0,0.8661521619986192
2024-03-25,compB,prod3,104.32,0.0,IN,0,0.7850625077106457
2024-03-26,compA,prod1,116.95,0.0,IN,0,0.5403855235558913
2024-03-26,compA,prod2,115.95,0.0,IN,0,0.14289411323913737
2024-03-26,compA,prod3,102.95,0.0,IN,0,0.0726602672284995
2024-03-26,compB,prod1,105.95,0.0,IN,0,0.7770709997654857
2024-03-26,compB,prod2,142.95,0.0,IN,0,0.38217040589707696
2024-03-26,compB,prod3,104.95,0.0,IN,0,0.6731330879623822
2024-03-27,compA,prod1,147.62,0.0,IN,0,0.865589775879499
2024-03-27,compA,prod2,100.62,0.0,IN,0,0.06576937995302345
2024-03-27,compA,prod3,113.62,0.0,IN,0,0.7220679532438736
2024-03-27,compB,prod1,126.62,0.0,IN,0,0.6222344759043831
2024-03-27,compB,prod2,106.62,0.0,IN,0,0.10960622064626913
2024-03-27,compB,prod3,109.62,0.0,IN,0,0.3173736030039266
2024-03-28,compA,prod1,126.31,0.0,IN,0,0.8323499987395548
2024-03-28,compA,prod2,135.31,0.0,IN,0,0.5194934942988098
2024-03-28,compA,prod3,128.31,0.0,IN,0,0.10505893268226385
2024-03-28,compB,prod1,123.31,0.0,IN,0,0.45792627997959623
2024-03-28,compB,prod2,111.31,0.0,IN,0,0.01894756821075405
2024-03-28,compB,prod3,101.31,0.0,IN,0,0.7654626267047984
2024-03-29,compA,prod1,125.03,0.0,IN,0,0.514046747988355
2024-03-29,compA,prod2,104.03,0.0,IN,0,0.5576147808823148
2024-03-29,compA,prod3,105.03,0.0,IN,0,0.5926370729014427
2024-03-29,compB,prod1,125.03,0.0,IN,0,0.6917427202237701
2024-03-29,compB,prod2,119.03,0.0,IN,0,0.13743645406920268
2024-03-29,compB,prod3,108.03,0.0,IN,0,0.5074437719672105
2024-03-30,compA,prod1,127.74,0.0,IN,0,0.13905357614597724
2024-03-30,compA,prod2,121.74,0.0,IN,0,0.31254023356644745
2024-03-30,compA,prod3,135.74,0.0,IN,0,0.5723170355191773
2024-03-30,compB,prod1,131.74,0.0,IN,0,0.6235952839931872
2024-03-30,compB,prod2,120.74,0.0,IN,0,0.3702436904581792
2024-03-30,compB,prod3,127.74,0.0,IN,0,0.2609960813659946
2024-03-31,compA,prod1,112.43,13.66,IN,1,0.881850086807459
2024-03-31,compA,prod2,102.43,10.86,IN,1,0.1264705542557517
2024-03-31,compA,prod3,104.43,12.19,IN,1,0.8908470919745247
2024-03-31,compB,prod1,112.43,24.32,IN,1,0.36694638052340234
2024-03-31,compB,prod2,114.43,21.59,IN,1,0.4963665252580005
2024-03-31,compB,prod3,113.43,24.37,IN,1,0.1455795737936343
2024-04-01,compA,prod1,151.1,14.98,IN,1,0.19613126937006065
2024-04-01,compA,prod2,146.1,22.68,IN,1,0.2968868412517268
2024-04-01,compA,prod3,111.1,15.46,IN,1,0.9157209623289211
2024-04-01,compB,prod1,136.1,16.05,IN,1,0.9111319595113229
2024-04-01,compB,prod2,139.1,14.03,IN,1,0.27361919268365464
2024-04-01,compB,prod3,135.1,23.68,IN,1,0.6611719987050305
2024-04-02,compA,prod1,141.73,19.25,IN,1,0.3230788475376162
2024-04-02,compA,prod2,103.73,15.99,IN,1,0.11130922221037964
2024-04-02,compA,prod3,127.73,19.17,IN,1,0.5113901559993755
2024-04-02,compB,prod1,142.73,15.31,IN,1,0.49622769798638744
2024-04-02,compB,prod2,149.73,14.62,IN,1,0.12724394557025143
2024-04-02,compB,prod3,111.73,17.9,IN,1,0.08989449309778486
2024-04-03,compA,prod1,143.29,21.09,IN,1,0.5739464803508186
2024-04-03,compA,prod2,139.29,20.02,IN,1,0.6442881387747836
2024-04-03,compA,prod3,140.29,11.15,IN,1,0.599313863703504
2024-04-03,compB,prod1,110.29,13.66,IN,1,0.973342544092838
2024-04-03,compB,prod2,120.29,16.16,IN,1,0.532966189358244
2024-04-03,compB,prod3,150.29,24.5,IN,1,0.17991901346354333
2024-04-04,compA,prod1,114.8,19.18,IN,1,0.06749832811220458
2024-04-04,compA,prod2,124.8,20.63,IN,1,0.8946438048240212
2024-04-04,compA,prod3,107.8,15.44,IN,1,0.23199968295282547
2024-04-04,compB,prod1,132.8,15.33,IN,1,0.8618834475000795
2024-04-04,compB,prod2,120.8,24.6,IN,1,0.10555706152126898
2024-04-04,compB,prod3,123.8,19.74,IN,1,0.4400196966243668
2024-04-05,compA,prod1,121.22,0.0,IN,0,0.5655291248927136
2024-04-05,compA,prod2,128.22,0.0,IN,0,0.5361905358082062
2024-04-05,compA,prod3,142.22,0.0,IN,0,0.614758345996835
2024-04-05,compB,prod1,107.22,0.0,IN,0,0.10972948388171955
2024-04-05,compB,prod2,123.22,0.0,IN,0,0.48052852421186476
2024-04-05,compB,prod3,104.22,0.0,IN,0,0.598109212836148
2024-04-06,compA,prod1,126.56,0.0,IN,0,0.9827550172668521
2024-04-06,compA,prod2,142.56,0.0,IN,0,0.03207640836699688
2024-04-06,compA,prod3,136.56,0.0,IN,0,0.6433488353068451
2024-04-06,compB,prod1,120.56,0.0,IN,0,0.28778893710623243
2024-04-06,compB,prod2,140.56,0.0,IN,0,0.3720962730772207
2024-04-06,compB,prod3,135.56,0.0,IN,0,0.21316567045617174
2024-04-07,compA,prod1,117.81,0.0,IN,0,0.0860675157890145
2024-04-07,compA,prod2,152.81,0.0,IN,0,0.09044460535747045
2024-04-07,compA,prod3,111.81,0.0,IN,0,0.5655479443370091
2024-04-07,compB,prod1,111.81,0.0,IN,0,0.12499608664053197
2024-04-07,compB,prod2,140.81,0.0,IN,0,0.16533785260260725
2024-04-07,compB,prod3,115.81,0.0,IN,0,0.9018942107433006
2024-04-08,compA,prod1,133.95,0.0,IN,0,0.32060637836811456
2024-04-08,compA,prod2,111.95,0.0,IN,0,0.07591633226483008
2024-04-08,compA,prod3,107.95,0.0,IN,0,0.9789295492968624
2024-04-08,compB,prod1,114.95,0.0,IN,0,0.7074486129308425
2024-04-08,compB,prod2,124.95,0.0,IN,0,0.2897081328721013
2024-04-08,compB,prod3,128.95,0.0,IN,0,0.6303215046342514
2024-04-09,compA,prod1,114.0,0.0,IN,0,0.8480217382114813
2024-04-09,compA,prod2,136.0,0.0,IN,0,0.3439424414924406
2024-04-09,compA,prod3,111.0,0.0,IN,0,0.35680283475124497
2024-04-09,compB,prod1,122.0,0.0,IN,0,0.5206376549542017
2024-04-09,compB,prod2,115.0,0.0,IN,0,0.8196645913308559
2024-04-09,compB,prod3,131.0,0.0,IN,0,0.01307019755232608
2024-04-10,compA,prod1,130.94,0.0,IN,0,0.15328315292310601
2024-04-10,compA,prod2,139.94,0.0,IN,0,0.09686117658835958
2024-04-10,compA,prod3,116.94,0.0,IN,0,0.1869084899054213
2024-04-10,compB,prod1,123.94,0.0,IN,0,0.7621316568995812
2024-04-10,compB,prod2,125.94,0.0,IN,0,0.7921487566908494
2024-04-10,compB,prod3,139.94,0.0,IN,0,0.5081223021671917
2024-04-11,compA,prod1,124.79,0.0,IN,0,0.07426337420183993
2024-04-11,compA,prod2,129.79,0.0,IN,0,0.8674075382878618
2024-04-11,compA,prod3,134.79,0.0,IN,0,0.878873287691863
2024-04-11,compB,prod1,129.79,0.0,IN,0,0.9437042064153656
2024-04-11,compB,prod2,133.79,0.0,IN,0,0.8562650027095101
2024-04-11,compB,prod3,136.79,0.0,IN,0,0.9588926833549826
2024-04-12,compA,prod1,123.54,0.0,IN,0,0.28340882284727387
2024-04-12,compA,prod2,131.54,0.0,IN,0,0.21757027565346077
2024-04-12,compA,prod3,137.54,0.0,IN,0,0.8894358089374856
2024-04-12,compB,prod1,126.54,0.0,IN,0,0.02900062162932271
2024-04-12,compB,prod2,152.54,0.0,IN,0,0.632800839113322
2024-04-12,compB,prod3,117.54,0.0,IN,0,0.7390947530546029
2024-04-13,compA,prod1,130.19,0.0,IN,0,0.8138881388654184
2024-04-13,compA,prod2,127.19,0.0,IN,0,0.6728178308714666
2024-04-13,compA,prod3,135.19,0.0,IN,0,0.4948028808237461
2024-04-13,compB,prod1,145.19,0.0,IN,0,0.03289969500869361
2024-04-13,compB,prod2,140.19,0.0,IN,0,0.24414762117853483
2024-04-13,compB,prod3,109.19,0.0,IN,0,0.3408537138845429
2024-04-14,compA,prod1,115.76,0.0,IN,0,0.9906105223308527
2024-04-14,compA,prod2,137.76,0.0,IN,0,0.5224843220163999
2024-04-14,compA,prod3,125.76,0.0,IN,0,0.2114860380585315
2024-04-14,compB,prod1,120.76,0.0,IN,0,0.03403565653502416
2024-04-14,compB,prod2,149.76,0.0,IN,0,0.9110832594237601
2024-04-14,compB,prod3,112.76,0.0,IN,0,0.4181573315813124
2024-04-15,compA,prod1,108.25,0.0,IN,0,0.6171515852604063
2024-04-15,compA,prod2,147.25,0.0,IN,0,0.44552489982348664
2024-04-15,compA,prod3,127.25,0.0,IN,0,0.8924836931460536
2024-04-15,compB,prod1,112.25,0.0,IN,0,0.426522933525864
2024-04-15,compB,prod2,107.25,0.0,IN,0,0.22333919414780445
2024-04-15,compB,prod3,148.25,0.0,IN,0,0.754755521532706
2024-04-16,compA,prod1,117.68,0.0,IN,0,0.9246873098115845
2024-04-16,compA,prod2,125.68,0.0,IN,0,0.7028299927835415
2024-04-16,compA,prod3,137.68,0.0,IN,0,0.5111875453678493
2024-04-16,compB,prod1,139.68,0.0,IN,0,0.28162490182448774
2024-04-16,compB,prod2,141.68,0.0,IN,0,0.4900260604509704
2024-04-16,compB,prod3,122.68,0.0,IN,0,0.3005138307719363
2024-04-17,compA,prod1,151.05,0.0,IN,0,0.9243204316665196
2024-04-17,compA,prod2,128.05,0.0,IN,0,0.5943223982852889
2024-04-17,compA,prod3,112.05,0.0,IN,0,0.3616443026428011
2024-04-17,compB,prod1,131.05,0.0,IN,0,0.15311480721181459
2024-04-17,compB,prod2,107.05,0.0,IN,0,0.9710226756938167
2024-04-17,compB,prod3,117.05,0.0,IN,0,0.11417897400210753
2024-04-18,compA,prod1,107.38,0.0,IN,0,0.7125875508719418
2024-04-18,compA,prod2,139.38,0.0,IN,0,0.7065239241941622
2024-04-18,compA,prod3,120.38,0.0,IN,0,0.32724459523416616
2024-04-18,compB,prod1,143.38,0.0,IN,0,0.4220527221728353
2024-04-18,compB,prod2,121.38,0.0,IN,0,0.04343708275830105
2024-04-18,compB,prod3,114.38,0.0,IN,0,0.12067002242752589
2024-04-19,compA,prod1,123.68,0.0,IN,0,0.6017619627368459
2024-04-19,compA,prod2,132.68,0.0,IN,0,0.47868931277432913
2024-04-19,compA,prod3,126.68,0.0,IN,0,0.1162506185757084
2024-04-19,compB,prod1,138.68,0.0,IN,0,0.4320475348743372
2024-04-19,compB,prod2,113.68,0.0,IN,0,0.8266773099430718
2024-04-19,compB,prod3,109.68,0.0,IN,0,0.3722366373460435
2024-04-20,compA,prod1,139.97,0.0,IN,0,0.2901695281717067
2024-04-20,compA,prod2,110.97,0.0,IN,0,0.19929167697440664
2024-04-20,compA,prod3,124.97,0.0,IN,0,0.7444537392217342
2024-04-20,compB,prod1,121.97,0.0,IN,0,0.8289044862576822
2024-04-20,compB,prod2,104.97,0.0,IN,0,0.4460488453146755
2024-04-20,compB,prod3,135.97,0.0,IN,0,0.12505363353487908
2024-04-21,compA,prod1,135.26,0.0,IN,0,0.06051945750334975
2024-04-21,compA,prod2,102.26,0.0,IN,0,0.1484317111887714
2024-04-21,compA,prod3,124.26,0.0,IN,0,0.13165141843934158
2024-04-21,compB,prod1,137.26,0.0,IN,0,0.6771486608848996
2024-04-21,compB,prod2,115.26,0.0,IN,0,0.18783553463706393
2024-04-21,compB,prod3,109.26,0.0,IN,0,0.9079020733059154
2024-04-22,compA,prod1,107.56,0.0,IN,0,0.2837166652433645
2024-04-22,compA,prod2,146.56,0.0,IN,0,0.012522840966921134
2024-04-22,compA,prod3,126.56,0.0,IN,0,0.25169262084725574
2024-04-22,compB,prod1,101.56,0.0,IN,0,0.18599558463315347
2024-04-22,compB,prod2,144.56,0.0,IN,0,0.1777322029426559
2024-04-22,compB,prod3,144.56,0.0,IN,0,0.9560443297240304
2024-04-23,compA,prod1,129.89,0.0,IN,0,0.20036770551494998
2024-04-23,compA,prod2,107.89,0.0,IN,0,0.051651770848154865
2024-04-23,compA,prod3,119.89,0.0,IN,0,0.25426036948725594
2024-04-23,compB,prod1,108.89,0.0,IN,0,0.7211506412679151
2024-04-23,compB,prod2,146.89,0.0,IN,0,0.8333942389351326
2024-04-23,compB,prod3,141.89,0.0,IN,0,0.18988243283579243
2024-04-24,compA,prod1,145.27,0.0,IN,0,0.08931135790919331
2024-04-24,compA,prod2,111.27,0.0,IN,0,0.8566900232441852
2024-04-24,compA,prod3,140.27,0.0,IN,0,0.5671348008438422
2024-04-24,compB,prod1,114.27,0.0,IN,0,0.7015798065784975
2024-04-24,compB,prod2,141.27,0.0,IN,0,0.18125434635145843
2024-04-24,compB,prod3,143.27,0.0,IN,0,0.725501054463085
2024-04-25,compA,prod1,100.7,0.0,IN,0,0.8094804191963335
2024-04-25,compA,prod2,127.7,0.0,IN,0,0.19900119004472927
2024-04-25,compA,prod3,127.7,0.0,IN,0,0.08143215551869376
2024-04-25,compB,prod1,119.7,0.0,IN,0,0.8662742224888634
2024-04-25,compB,prod2,122.7,0.0,IN,0,0.8623150598549167
2024-04-25,compB,prod3,114.7,0.0,IN,0,0.29660484036768553
2024-04-26,compA,prod1,132.2,0.0,IN,0,0.7961635948727478
2024-04-26,compA,prod2,120.2,0.0,IN,0,0.32447446902619415
2024-04-26,compA,prod3,118.2,0.0,IN,0,0.8640795529638889
2024-04-26,compB,prod1,143.2,0.0,IN,0,0.08500047402684086
2024-04-26,compB,prod2,119.2,0.0,IN,0,0.7450066555886131
2024-04-26,compB,prod3,122.2,0.0,IN,0,0.6973204122978279
2024-04-27,compA,prod1,117.78,0.0,IN,0,0.7397400964475528
2024-04-27,compA,prod2,132.78,0.0,IN,0,0.05454703978559261
2024-04-27,compA,prod3,128.78,0.0,IN,0,0.7124287836238513
2024-04-27,compB,prod1,126.78,0.0,IN,0,0.7499685268601401
2024-04-27,compB,prod2,129.78,0.0,IN,0,0.6071612169962416
2024-04-27,compB,prod3,122.78,0.0,IN,0,0.8150724880890318
2024-04-28,compA,prod1,136.44,0.0,IN,0,0.10997910433783431
2024-04-28,compA,prod2,117.44,0.0,IN,0,0.7080117163345906
2024-04-28,compA,prod3,99.44,0.0,IN,0,0.05144815348661491
2024-04-28,compB,prod1,142.44,0.0,IN,0,0.76834691540556
2024-04-28,compB,prod2,101.44,0.0,IN,0,0.5123049214074645
2024-04-28,compB,prod3,112.44,0.0,IN,0,0.7700263764867571
2024-04-29,compA,prod1,122.19,0.0,IN,0,0.33097091986593097
2024-04-29,compA,prod2,98.19,0.0,IN,0,0.2341229784576795
2024-04-29,compA,prod3,143.19,0.0,IN,0,0.30424541596193144
2024-04-29,compB,prod1,113.19,0.0,IN,0,0.032745631404501596
2024-04-29,compB,prod2,127.19,0.0,IN,0,0.5253159217119504
2024-04-29,compB,prod3,108.19,0.0,IN,0,0.8253305747643117
2024-04-30,compA,prod1,140.05,24.57,IN,1,0.7333367701154597
2024-04-30,compA,prod2,142.05,22.94,IN,1,0.5060466061783655
2024-04-30,compA,prod3,138.05,18.17,IN,1,0.10528130130274072
2024-04-30,compB,prod1,99.05,10.31,IN,1,0.25451059212167504
2024-04-30,compB,prod2,133.05,17.97,IN,1,0.15544948526155988
2024-04-30,compB,prod3,109.05,16.34,IN,1,0.11364496814964042
2024-05-01,compA,prod1,127.0,23.13,IN,1,0.06061031638317893
2024-05-01,compA,prod2,100.0,22.68,IN,1,0.2226116108234265
2024-05-01,compA,prod3,127.0,20.07,IN,1,0.5905992390858438
2024-05-01,compB,prod1,95.0,13.65,IN,1,0.38145629079688503
2024-05-01,compB,prod2,122.0,19.9,IN,1,0.8808893442676183
2024-05-01,compB,prod3,118.0,12.8,IN,1,0.12164417752445256
2024-05-02,compA,prod1,144.06,12.19,IN,1,0.46444577462324277
2024-05-02,compA,prod2,133.06,22.25,IN,1,0.10106893659096172
2024-05-02,compA,prod3,142.06,24.24,IN,1,0.25567277890117857
2024-05-02,compB,prod1,103.06,11.18,IN,1,0.9849011638691704
2024-05-02,compB,prod2,113.06,24.15,IN,1,0.7967922220397735
2024-05-02,compB,prod3,126.06,20.12,IN,1,0.3289158963525025
2024-05-03,compA,prod1,127.21,24.97,IN,1,0.782120702770841
2024-05-03,compA,prod2,105.21,15.55,IN,1,0.5630635915279604
2024-05-03,compA,prod3,139.21,19.87,IN,1,0.38513617996967053
2024-05-03,compB,prod1,139.21,23.25,IN,1,0.6343705485236901
2024-05-03,compB,prod2,112.21,14.17,IN,1,0.572975844344074
2024-05-03,compB,prod3,130.21,16.58,IN,1,0.8431838506997671
2024-05-04,compA,prod1,132.47,11.66,IN,1,0.8540547258042969
2024-05-04,compA,prod2,119.47,22.99,IN,1,0.7122758298960993
2024-05-04,compA,prod3,143.47,13.82,IN,1,0.6506126963318234
2024-05-04,compB,prod1,144.47,22.73,IN,1,0.31748348284339634
2024-05-04,compB,prod2,125.47,11.99,IN,1,0.30653989455205355
2024-05-04,compB,prod3,122.47,18.89,IN,1,0.599635468384427
2024-05-05,compA,prod1,96.81,0.0,IN,0,0.4342120848892467
2024-05-05,compA,prod2,134.81,0.0,IN,0,0.6215340690217449
2024-05-05,compA,prod3,95.81,0.0,IN,0,0.2700363640731299
2024-05-05,compB,prod1,110.81,0.0,IN,0,0.7477862485083359
2024-05-05,compB,prod2,95.81,0.0,IN,0,0.23860140907212501
2024-05-05,compB,prod3,144.81,0.0,IN,0,0.5920758631800012
2024-05-06,compA,prod1,131.25,0.0,IN,0,0.8575167183077675
2024-05-06,compA,prod2,114.25,0.0,IN,0,0.05350852582971388
2024-05-06,compA,prod3,103.25,0.0,IN,0,0.8647936326524791
2024-05-06,compB,prod1,104.25,0.0,IN,0,0.07914168702054825
2024-05-06,compB,prod2,134.25,0.0,IN,0,0.4720577146201774
2024-05-06,compB,prod3,97.25,0.0,IN,0,0.6654311969720366
2024-05-07,compA,prod1,123.75,0.0,IN,0,0.19256326830650894
2024-05-07,compA,prod2,136.75,0.0,IN,0,0.15825397030004196
2024-05-07,compA,prod3,121.75,0.0,IN,0,0.4215908964358728
2024-05-07,compB,prod1,130.75,0.0,IN,0,0.5489005052751436
2024-05-07,compB,prod2,128.75,0.0,IN,0,0.44456042071068946
2024-05-07,compB,prod3,110.75,0.0,IN,0,0.7928773173172003
2024-05-08,compA,prod1,100.33,0.0,IN,0,0.6987395338277732
2024-05-08,compA,prod2,113.33,0.0,IN,0,0.0966343883516434
2024-05-08,compA,prod3,110.33,0.0,IN,0,0.37713537709185563
2024-05-08,compB,prod1,139.33,0.0,IN,0,0.806404723361535
2024-05-08,compB,prod2,125.33,0.0,IN,0,0.9426564337111857
2024-05-08,compB,prod3,111.33,0.0,IN,0,0.997472988978044
2024-05-09,compA,prod1,118.96,0.0,IN,0,0.9556445580844992
